timestamp_sec,person_lat,person_lon,drone_lat,drone_lon,error_meters
1771590360.533336878,28.753540478,77.115630860,28.753550700,77.115644500,1.7493
1771590360.633456945,28.753537620,77.115632424,28.753548500,77.115642600,1.5645
1771590360.666830301,28.753536808,77.115632576,28.753548500,77.115642600,1.6264
1771590360.700203657,28.753536777,77.115632605,28.753548500,77.115642600,1.6274
1771590360.733577251,28.753536808,77.115632640,28.753548500,77.115642600,1.6227
1771590360.800323725,28.753536574,77.115633034,28.753548500,77.115642600,1.6212
1771590360.833697319,28.753533632,77.115630665,28.753546300,77.115640700,1.7150
1771590360.933817387,28.753532561,77.115630320,28.753546300,77.115640700,1.8324
1771590361.067310810,28.753530769,77.115630564,28.753546300,77.115640700,1.9897
1771590361.100684166,28.753527396,77.115627698,28.753543800,77.115638600,2.1111
1771590361.267551899,28.753524713,77.115628686,28.753543800,77.115638600,2.3321
1771590361.401045322,28.753519801,77.115628694,28.753541200,77.115636300,2.4923
1771590361.434418917,28.753519125,77.115629238,28.753541200,77.115636300,2.5494
1771590361.467792273,28.753518754,77.115629718,28.753541200,77.115636300,2.5770
1771590361.567912340,28.753514194,77.115627419,28.753538900,77.115633500,2.8104
1771590361.634659290,28.753511849,77.115626326,28.753538900,77.115633500,3.0882
1771590361.668032408,28.753511017,77.115625832,28.753538900,77.115633500,3.1893
1771590361.701406002,28.753510177,77.115625428,28.753538900,77.115633500,3.2894
1771590361.901647329,28.753508289,77.115616823,28.753537400,77.115629500,3.4649
1771590361.935020447,28.753507811,77.115616634,28.753537400,77.115629500,3.5212
1771590361.968394041,28.753507299,77.115616554,28.753537400,77.115629500,3.5771
1771590362.035140514,28.753506480,77.115616899,28.753537400,77.115629500,3.6510
1771590367.374900818,28.753531817,77.115575459,28.753495700,77.115585000,4.1223
1771590367.608515978,28.753527696,77.115573723,28.753492700,77.115583900,4.0159
1771590367.842129946,28.753524948,77.115571209,28.753490000,77.115582900,4.0497
1771590367.875503302,28.753524257,77.115571430,28.753490000,77.115582900,3.9699
1771590367.908876657,28.753524251,77.115571492,28.753490000,77.115582900,3.9676
1771590368.042370319,28.753523722,77.115572022,28.753490000,77.115582900,3.8968
1771590368.175865173,28.753517827,77.115571567,28.753487300,77.115581900,3.5408
1771590368.209238529,28.753517541,77.115571565,28.753487300,77.115581900,3.5104
1771590368.242612123,28.753517301,77.115571847,28.753487300,77.115581900,3.4769
1771590368.275985241,28.753517204,77.115572114,28.753487300,77.115581900,3.4593
1771590368.309358835,28.753516930,77.115572567,28.753487300,77.115581900,3.4180
1771590368.342732191,28.753513340,77.115572002,28.753484600,77.115581000,3.3140
1771590368.409478903,28.753513476,77.115572054,28.753484600,77.115581000,3.3272
1771590368.476225615,28.753513168,77.115572080,28.753484600,77.115581000,3.2935
1771590368.509599209,28.753512842,77.115572347,28.753484600,77.115581000,3.2517
1771590368.576345682,28.753508707,77.115570427,28.753482200,77.115580000,3.0917
1771590368.609719038,28.753508264,77.115570553,28.753482200,77.115580000,3.0410
1771590368.643092632,28.753507867,77.115570690,28.753482200,77.115580000,2.9949
1771590368.676465750,28.753507366,77.115570967,28.753482200,77.115580000,2.9337
1771590368.709839106,28.753506372,77.115571414,28.753482200,77.115580000,2.8151
1771590368.743212700,28.753505438,77.115571612,28.753482200,77.115580000,2.7102
1771590368.809959173,28.753503900,77.115571724,28.753482200,77.115580000,2.5443
1771590368.843333721,28.753502639,77.115571595,28.753479800,77.115578800,2.6349
1771590368.876707077,28.753501885,77.115571792,28.753479800,77.115578800,2.5491
1771590368.910080433,28.753501393,77.115572076,28.753479800,77.115578800,2.4890
1771590368.943453789,28.753500886,77.115572268,28.753479800,77.115578800,2.4296
1771590368.976827145,28.753500414,77.115572477,28.753479800,77.115578800,2.3736
1771590369.010200500,28.753499840,77.115572428,28.753479800,77.115578800,2.3133
1771590369.043573856,28.753499643,77.115572487,28.753479800,77.115578800,2.2907
1771590369.076947212,28.753497564,77.115571987,28.753477400,77.115577600,2.3080
1771590369.110320568,28.753497240,77.115571913,28.753477400,77.115577600,2.2747
1771590369.143693924,28.753496668,77.115572095,28.753477400,77.115577600,2.2087
1771590369.177067280,28.753496452,77.115572144,28.753477400,77.115577600,2.1842
1771590369.210440636,28.753496239,77.115572290,28.753477400,77.115577600,2.1578
1771590369.243813992,28.753495806,77.115572406,28.753477400,77.115577600,2.1083
1771590369.277187586,28.753495344,77.115572385,28.753477400,77.115577600,2.0590
1771590369.310560703,28.753495179,77.115572270,28.753477400,77.115577600,2.0441
1771590369.343934298,28.753493136,77.115570451,28.753475500,77.115576300,2.0422
1771590369.377307892,28.753492963,77.115570584,28.753475500,77.115576300,2.0202
1771590369.410681248,28.753492925,77.115570486,28.753475500,77.115576300,2.0188
1771590369.444054604,28.753492807,77.115570681,28.753475500,77.115576300,2.0009
1771590369.477428198,28.753492851,77.115570694,28.753475500,77.115576300,2.0052
1771590370.979221582,28.753482161,77.115574708,28.753475500,77.115576300,0.7567
1771590371.012594223,28.753481946,77.115574540,28.753475500,77.115576300,0.7370
1771590371.045966864,28.753481835,77.115574434,28.753475500,77.115576300,0.7275
1771590371.079339504,28.753471779,77.115568058,28.753465500,77.115570500,0.7377
1771590371.112712145,28.753471809,77.115567631,28.753465500,77.115570500,0.7552
1771590371.146084785,28.753471738,77.115567029,28.753465500,77.115570500,0.7717
1771590371.179457426,28.753471709,77.115566493,28.753465500,77.115570500,0.7932
1771590371.212830067,28.753471660,77.115565945,28.753465500,77.115570500,0.8163
1771590371.246202707,28.753471502,77.115565387,28.753465500,77.115570500,0.8330
1771590371.279575348,28.753471189,77.115564925,28.753465500,77.115570500,0.8340
1771590371.312947989,28.753471111,77.115564518,28.753465500,77.115570500,0.8540
1771590371.346320868,28.753472113,77.115558243,28.753464200,77.115569600,1.4142
1771590371.379693747,28.753472231,77.115557745,28.753464200,77.115569600,1.4605
1771590371.413066626,28.753472288,77.115557201,28.753464200,77.115569600,1.5066
1771590371.446439505,28.753472280,77.115556758,28.753464200,77.115569600,1.5409
1771590371.479812145,28.753472130,77.115556851,28.753464200,77.115569600,1.5238
1771590371.513185024,28.753471915,77.115556970,28.753464200,77.115569600,1.5006
1771590371.546557903,28.753471763,77.115557268,28.753464200,77.115569600,1.4671
1771590371.579930782,28.753469972,77.115555802,28.753462800,77.115569100,1.5220
1771590371.613303423,28.753469496,77.115556873,28.753462800,77.115569100,1.4054
1771590371.646677256,28.753468874,77.115558500,28.753462800,77.115569100,1.2344
1771590371.680050135,28.753468260,77.115560166,28.753462800,77.115569100,1.0616
1771590371.713422775,28.753467833,77.115561451,28.753462800,77.115569100,0.9323
1771590371.746795654,28.753467187,77.115562652,28.753462800,77.115569100,0.7956
1771590371.780168533,28.753466719,77.115563504,28.753462800,77.115569100,0.6982
1771590371.813541174,28.753466102,77.115564094,28.753462800,77.115569100,0.6107
1771590371.846914053,28.753461899,77.115570931,28.753460800,77.115568900,0.2326
1771590371.880286932,28.753461767,77.115571455,28.753460800,77.115568900,0.2713
1771590371.913659573,28.753461588,77.115572042,28.753460800,77.115568900,0.3186
1771590371.947032452,28.753461429,77.115572643,28.753460800,77.115568900,0.3715
1771590371.980405331,28.753461462,77.115573560,28.753460800,77.115568900,0.4602
1771590372.013777733,28.753461388,77.115575073,28.753460800,77.115568900,0.6053
1771590372.047150612,28.753461236,77.115576341,28.753460800,77.115568900,0.7270
1771590372.080523491,28.753456090,77.115580007,28.753458700,77.115568800,1.1304
1771590372.113896132,28.753455950,77.115581029,28.753458700,77.115568800,1.2308
1771590372.147269011,28.753456057,77.115581908,28.753458700,77.115568800,1.3112
1771590372.180641651,28.753455290,77.115581695,28.753458700,77.115568800,1.3130
1771590372.214014292,28.753455211,77.115581590,28.753458700,77.115568800,1.3058
1771590372.247387171,28.753455158,77.115579714,28.753458700,77.115568800,1.1345
1771590372.280760050,28.753454533,77.115580364,28.753458700,77.115568800,1.2188
1771590372.314133167,28.753454316,77.115578629,28.753457000,77.115568800,1.0035
1771590372.347507477,28.753454029,77.115578414,28.753457000,77.115568800,0.9937
1771590372.380881310,28.753454217,77.115577059,28.753457000,77.115568800,0.8626
1771590372.414254904,28.753454015,77.115576969,28.753457000,77.115568800,0.8628
1771590372.447628498,28.753453198,77.115578372,28.753457000,77.115568800,1.0244
1771590372.547749281,28.753451992,77.115578091,28.753457000,77.115568800,1.0632
1771590372.581123114,28.753450666,77.115581104,28.753455500,77.115568900,1.3055
1771590372.614496469,28.753450226,77.115581247,28.753455500,77.115568900,1.3388
1771590372.714617491,28.753448866,77.115581396,28.753455500,77.115568900,1.4242
1771590372.814738274,28.753448288,77.115581675,28.753455500,77.115568900,1.4813
1771590372.848112106,28.753448083,77.115582662,28.753454300,77.115569100,1.4919
1771590372.881485701,28.753448081,77.115582642,28.753454300,77.115569100,1.4903
1771590372.914859056,28.753448154,77.115582540,28.753454300,77.115569100,1.4777
1771590372.948232889,28.753448362,77.115582176,28.753454300,77.115569100,1.4355
1771590372.981606483,28.753448424,77.115582115,28.753454300,77.115569100,1.4271
1771590373.014980316,28.753448774,77.115581657,28.753454300,77.115569100,1.3697
1771590373.048354626,28.753448970,77.115581184,28.753454300,77.115569100,1.3188
1771590373.081728458,28.753448771,77.115577995,28.753453700,77.115569100,1.0259
1771590373.115102053,28.753449181,77.115577468,28.753453700,77.115569100,0.9581
1771590373.215222836,28.753450174,77.115577316,28.753453700,77.115569100,0.8917
1771590374.616904974,28.753450122,77.115578704,28.753453700,77.115569100,1.0173
1771590374.650277376,28.753449941,77.115578944,28.753453700,77.115569100,1.0468
1771590374.683649302,28.753450339,77.115578874,28.753453700,77.115569100,1.0235
1771590374.717021704,28.753450530,77.115579032,28.753453700,77.115569100,1.0303
1771590374.750393867,28.753450824,77.115578948,28.753453700,77.115569100,1.0119
1771590374.783765793,28.753451315,77.115579186,28.753453700,77.115569100,1.0184
1771590374.817138195,28.753451414,77.115579134,28.753453700,77.115569100,1.0107
1771590374.850510359,28.753449212,77.115580485,28.753453700,77.115569900,1.1462
1771590374.883882284,28.753449466,77.115580557,28.753453700,77.115569900,1.1406
1771590374.917254448,28.753449622,77.115580586,28.753453700,77.115569900,1.1362
1771590374.950626612,28.753449270,77.115580644,28.753453700,77.115569900,1.1574
1771590374.983998775,28.753449556,77.115579767,28.753453700,77.115569900,1.0666
1771590375.017370939,28.753449483,77.115580259,28.753453700,77.115569900,1.1134
1771590375.050742865,28.753448988,77.115580136,28.753453700,77.115569900,1.1270
1771590375.084115028,28.753449784,77.115580772,28.753453900,77.115569800,1.1634
1771590375.117486954,28.753449809,77.115580738,28.753453900,77.115569800,1.1593
1771590375.150860071,28.753449578,77.115580815,28.753453900,77.115569800,1.1764
1771590375.184232235,28.753449457,77.115580782,28.753453900,77.115569800,1.1790
1771590375.217604160,28.753449436,77.115580934,28.753453900,77.115569800,1.1935
1771590375.250976324,28.753449553,77.115580833,28.753453900,77.115569800,1.1791
1771590375.284348488,28.753449184,77.115580784,28.753453900,77.115569800,1.1923
1771590375.317721128,28.753450460,77.115581780,28.753454400,77.115569700,1.2564
1771590375.351094961,28.753450496,77.115581602,28.753454400,77.115569700,1.2388
1771590375.417842388,28.753451000,77.115580858,28.753454400,77.115569700,1.1516
1771590375.451215982,28.753451375,77.115580455,28.753454400,77.115569700,1.1011
1771590375.484589815,28.753451631,77.115579854,28.753454400,77.115569700,1.0367
1771590375.517963409,28.753451626,77.115579084,28.753454400,77.115569700,0.9654
1771590375.551337242,28.753452162,77.115578980,28.753454400,77.115569700,0.9382
1771590375.584710836,28.753453464,77.115575825,28.753455100,77.115569700,0.6242
1771590375.618084431,28.753453284,77.115575535,28.753455100,77.115569700,0.6036
1771590375.651458263,28.753453370,77.115575381,28.753455100,77.115569700,0.5862
1771590375.684832096,28.753453779,77.115574953,28.753455100,77.115569700,0.5328
1771590375.718205929,28.753453902,77.115574692,28.753455100,77.115569700,0.5045
1771590375.751579285,28.753453995,77.115575074,28.753455100,77.115569700,0.5381
1771590375.784953117,28.753454500,77.115575143,28.753455100,77.115569700,0.5348
1771590375.818326950,28.753454190,77.115574735,28.753455700,77.115569800,0.5095
1771590375.851701736,28.753454325,77.115574458,28.753455700,77.115569800,0.4792
1771590375.885075331,28.753454720,77.115574566,28.753455700,77.115569800,0.4772
1771590375.918449163,28.753454516,77.115574327,28.753455700,77.115569800,0.4605
1771590375.951822758,28.753455375,77.115574253,28.753455700,77.115569800,0.4356
1771590375.985196590,28.753455724,77.115574113,28.753455700,77.115569800,0.4204
1771590376.018570423,28.753455574,77.115573697,28.753455700,77.115569800,0.3802
1771590376.051944017,28.753456153,77.115573427,28.753455700,77.115569800,0.3571
1771590376.085317850,28.753456537,77.115572056,28.753456300,77.115569800,0.2215
1771590376.118691683,28.753456669,77.115571652,28.753456300,77.115569800,0.1851
1771590376.152065516,28.753457092,77.115571386,28.753456300,77.115569800,0.1779
1771590376.185438871,28.753457294,77.115570984,28.753456300,77.115569800,0.1598
1771590376.218812704,28.753457286,77.115570473,28.753456300,77.115569800,0.1278
1771590376.252186537,28.753457650,77.115570288,28.753456300,77.115569800,0.1575
1771590376.285560369,28.753457928,77.115569546,28.753456300,77.115569800,0.1827
1771590376.352307558,28.753458554,77.115566287,28.753457000,77.115569500,0.3577
1771590376.385681391,28.753458396,77.115566290,28.753457000,77.115569500,0.3493
1771590376.419055223,28.753458193,77.115566251,28.753457000,77.115569500,0.3434
1771590376.452429056,28.753458382,77.115565773,28.753457000,77.115569500,0.3945
1771590376.519176245,28.753457517,77.115565117,28.753457000,77.115569500,0.4312
1771590376.585924864,28.753459532,77.115564540,28.753457800,77.115569100,0.4845
1771590376.619298697,28.753459142,77.115564356,28.753457800,77.115569100,0.4859
1771590376.652672052,28.753459086,77.115564479,28.753457800,77.115569100,0.4727
1771590376.686045885,28.753459265,77.115564083,28.753457800,77.115569100,0.5155
1771590376.719419718,28.753459171,77.115564277,28.753457800,77.115569100,0.4943
1771590376.752793550,28.753458872,77.115564308,28.753457800,77.115569100,0.4821
1771590376.786167145,28.753458868,77.115564309,28.753457800,77.115569100,0.4819
1771590376.819540739,28.753458978,77.115564425,28.753457800,77.115569100,0.4742
1771590376.852914572,28.753459825,77.115564315,28.753458500,77.115568500,0.4338
1771590378.221241236,28.753455000,77.115571829,28.753458500,77.115568500,0.5068
1771590378.254615307,28.753454779,77.115571523,28.753458500,77.115568500,0.5079
1771590378.287988901,28.753454190,77.115572129,28.753458500,77.115568500,0.5957
1771590378.321362734,28.753453757,77.115572434,28.753458500,77.115568500,0.6521
1771590378.354736567,28.753452995,77.115576691,28.753458300,77.115567000,1.1138
1771590378.388110399,28.753452934,77.115576659,28.753458300,77.115567000,1.1147
1771590378.421484232,28.753453023,77.115576340,28.753458300,77.115567000,1.0832
1771590378.454858065,28.753452985,77.115575870,28.753458300,77.115567000,1.0474
1771590378.488231897,28.753452993,77.115575383,28.753458300,77.115567000,1.0080
1771590378.521605730,28.753452897,77.115575702,28.753458300,77.115567000,1.0395
1771590378.554979563,28.753453048,77.115575307,28.753458300,77.115567000,0.9984
1771590378.588353634,28.753454200,77.115573002,28.753458300,77.115567000,0.7417
1771590378.621727228,28.753454217,77.115573465,28.753458300,77.115567000,0.7768
1771590378.655102015,28.753454858,77.115573052,28.753458300,77.115567000,0.7033
1771590378.688475847,28.753455376,77.115572322,28.753458300,77.115567000,0.6123
1771590378.721849918,28.753455321,77.115572300,28.753458300,77.115567000,0.6138
1771590378.755223751,28.753455501,77.115571821,28.753458300,77.115567000,0.5637
1771590378.788597345,28.753455485,77.115571693,28.753458300,77.115567000,0.5543
1771590378.821971416,28.753455585,77.115571460,28.753458300,77.115567000,0.5293
1771590378.855345249,28.753455611,77.115568195,28.753458600,77.115567000,0.3521
1771590378.888719320,28.753455722,77.115567183,28.753458600,77.115567000,0.3206
1771590378.922092915,28.753455417,77.115568211,28.753458600,77.115567000,0.3731
1771590378.955466747,28.753455678,77.115567302,28.753458600,77.115567000,0.3263
1771590378.988840818,28.753455615,77.115567442,28.753458600,77.115567000,0.3347
1771590379.022214651,28.753455156,77.115568069,28.753458600,77.115567000,0.3969
1771590379.055588722,28.753455197,77.115567925,28.753458600,77.115567000,0.3890
1771590379.088962317,28.753456062,77.115567421,28.753459200,77.115566600,0.3580
1771590379.122336388,28.753456168,77.115567204,28.753459200,77.115566600,0.3422
1771590379.155710220,28.753456112,77.115567334,28.753459200,77.115566600,0.3507
1771590379.189084291,28.753456350,77.115566717,28.753459200,77.115566600,0.3171
1771590379.222458124,28.753455905,77.115567740,28.753459200,77.115566600,0.3829
1771590379.255831957,28.753455831,77.115567770,28.753459200,77.115566600,0.3916
1771590379.289205790,28.753455761,77.115567686,28.753459200,77.115566600,0.3968
1771590379.322579622,28.753455637,77.115567842,28.753459200,77.115566600,0.4143
1771590379.355954409,28.753456017,77.115568333,28.753459500,77.115566400,0.4307
1771590379.389328241,28.753455903,77.115568470,28.753459500,77.115566400,0.4480
1771590379.422701836,28.753456046,77.115568590,28.753459500,77.115566400,0.4394
1771590379.456075668,28.753455947,77.115568936,28.753459500,77.115566400,0.4660
1771590379.489449501,28.753456221,77.115568129,28.753459500,77.115566400,0.4017
1771590379.522823334,28.753456186,77.115568193,28.753459500,77.115566400,0.4078
1771590379.556196928,28.753456148,77.115568346,28.753459500,77.115566400,0.4182
1771590379.589570761,28.753454709,77.115570664,28.753459200,77.115566500,0.6436
1771590379.622944593,28.753455013,77.115570807,28.753459200,77.115566500,0.6270
1771590379.656318426,28.753455152,77.115570262,28.753459200,77.115566500,0.5806
1771590379.689692020,28.753455227,77.115570387,28.753459200,77.115566500,0.5821
1771590379.723065853,28.753454665,77.115571694,28.753459200,77.115566500,0.7146
1771590379.756439686,28.753454882,77.115570955,28.753459200,77.115566500,0.6474
1771590379.789813519,28.753454942,77.115571101,28.753459200,77.115566500,0.6522
1771590379.823187351,28.753454496,77.115572281,28.753459200,77.115566500,0.7689
1771590379.856560946,28.753453668,77.115573644,28.753458700,77.115567300,0.8340
1771590379.889934778,28.753453828,77.115573876,28.753458700,77.115567300,0.8393
1771590379.923308611,28.753453789,77.115574030,28.753458700,77.115567300,0.8536
1771590379.956682444,28.753453661,77.115573805,28.753458700,77.115567300,0.8462
1771590379.990056038,28.753453602,77.115574245,28.753458700,77.115567300,0.8830
1771590380.023429871,28.753453502,77.115574572,28.753458700,77.115567300,0.9147
1771590380.056804657,28.753453418,77.115574564,28.753458700,77.115567300,0.9200
1771590380.090178490,28.753451918,77.115576014,28.753458000,77.115568200,1.0187
1771590380.123552322,28.753452346,77.115575948,28.753458000,77.115568200,0.9827
1771590380.156925917,28.753452379,77.115575861,28.753458000,77.115568200,0.9739
1771590380.190299988,28.753452188,77.115575713,28.753458000,77.115568200,0.9768
1771590380.223673820,28.753452291,77.115575314,28.753458000,77.115568200,0.9401
1771590380.257047653,28.753451840,77.115575858,28.753458000,77.115568200,1.0131
1771590380.290421486,28.753452042,77.115575360,28.753458000,77.115568200,0.9623
1771590380.323795080,28.753451850,77.115575721,28.753458000,77.115568200,1.0026
1771590380.357168913,28.753451382,77.115576837,28.753457400,77.115568700,1.0378
1771590380.390542746,28.753451364,77.115576653,28.753457400,77.115568700,1.0255
1771590380.423916578,28.753451196,77.115576188,28.753457400,77.115568700,1.0044
1771590380.457290173,28.753451205,77.115575500,28.753457400,77.115568700,0.9560
1771590381.792244911,28.753457645,77.115568476,28.753457400,77.115568700,0.0349
1771590381.825618744,28.753458681,77.115565362,28.753458300,77.115570500,0.5027
1771590381.858992338,28.753459054,77.115565970,28.753458300,77.115570500,0.4495
1771590381.892366171,28.753459337,77.115566537,28.753458300,77.115570500,0.4032
1771590381.925740004,28.753459494,77.115566908,28.753458300,77.115570500,0.3745
1771590381.959113836,28.753459395,77.115567027,28.753458300,77.115570500,0.3598
1771590381.992487431,28.753459193,77.115567038,28.753458300,77.115570500,0.3518
1771590382.025861263,28.753459033,77.115567163,28.753458300,77.115570500,0.3354
1771590382.059235096,28.753458674,77.115567171,28.753458300,77.115570500,0.3272
1771590382.092608929,28.753458075,77.115568407,28.753457900,77.115570600,0.2147
1771590382.125983000,28.753457550,77.115568729,28.753457900,77.115570600,0.1865
1771590382.159357548,28.753457256,77.115568860,28.753457900,77.115570600,0.1841
1771590382.192731380,28.753456954,77.115569101,28.753457900,77.115570600,0.1800
1771590382.226105213,28.753456537,77.115569640,28.753457900,77.115570600,0.1781
1771590382.259479046,28.753456167,77.115570530,28.753457900,77.115570600,0.1928
1771590382.292852879,28.753456117,77.115570995,28.753457900,77.115570600,0.2020
1771590382.326226473,28.753456171,77.115575004,28.753457400,77.115570600,0.4505
1771590382.359600306,28.753456109,77.115575681,28.753457400,77.115570600,0.5157
1771590382.392974138,28.753456047,77.115576137,28.753457400,77.115570600,0.5603
1771590382.426347971,28.753456243,77.115576122,28.753457400,77.115570600,0.5535
1771590382.459721565,28.753456385,77.115576169,28.753457400,77.115570600,0.5545
1771590382.493095398,28.753456602,77.115576127,28.753457400,77.115570600,0.5460
1771590382.526469231,28.753457021,77.115575910,28.753457400,77.115570600,0.5194
1771590382.559843063,28.753457464,77.115575521,28.753457400,77.115570600,0.4797
1771590382.593216896,28.753456811,77.115574557,28.753457300,77.115571000,0.3509
1771590382.626590490,28.753457039,77.115574104,28.753457300,77.115571000,0.3040
1771590382.659964323,28.753457405,77.115573780,28.753457300,77.115571000,0.2713
1771590382.693338156,28.753457992,77.115573149,28.753457300,77.115571000,0.2232
1771590382.726711988,28.753458677,77.115573157,28.753457300,77.115571000,0.2602
1771590382.760085583,28.753459151,77.115572726,28.753457300,77.115571000,0.2658
1771590382.793459415,28.753459462,77.115572793,28.753457300,77.115571000,0.2972
1771590382.826833248,28.753458346,77.115569910,28.753457000,77.115571400,0.2086
1771590382.860208035,28.753458651,77.115569914,28.753457000,77.115571400,0.2338
1771590382.893581867,28.753458930,77.115570214,28.753457000,77.115571400,0.2438
1771590382.926955462,28.753458973,77.115570336,28.753457000,77.115571400,0.2426
1771590382.960329294,28.753459209,77.115570445,28.753457000,77.115571400,0.2627
1771590382.993703127,28.753459317,77.115570692,28.753457000,77.115571400,0.2667
1771590383.027076960,28.753459174,77.115570960,28.753457000,77.115571400,0.2455
1771590383.060451031,28.753459037,77.115571155,28.753457000,77.115571400,0.2277
1771590383.093824625,28.753457344,77.115572178,28.753456700,77.115571600,0.0911
1771590383.127198458,28.753457069,77.115572064,28.753456700,77.115571600,0.0611
1771590383.160572290,28.753456801,77.115572167,28.753456700,77.115571600,0.0564
1771590383.193946123,28.753456563,77.115572133,28.753456700,77.115571600,0.0542
1771590383.227319717,28.753456261,77.115572010,28.753456700,77.115571600,0.0630
1771590383.260693789,28.753455821,77.115571841,28.753456700,77.115571600,0.1006
1771590383.294067621,28.753455482,77.115571971,28.753456700,77.115571600,0.1402
1771590383.327441454,28.753456459,77.115573340,28.753456200,77.115571400,0.1913
1771590383.360815287,28.753455826,77.115573485,28.753456200,77.115571400,0.2075
1771590383.394189119,28.753455694,77.115573541,28.753456200,77.115571400,0.2161
1771590383.427562952,28.753455492,77.115573846,28.753456200,77.115571400,0.2511
1771590383.460937023,28.753455230,77.115574105,28.753456200,77.115571400,0.2849
1771590383.494310856,28.753455068,77.115574351,28.753456200,77.115571400,0.3140
1771590383.527684927,28.753454639,77.115574604,28.753456200,77.115571400,0.3573
1771590383.561059475,28.753454549,77.115574743,28.753456200,77.115571400,0.3740
1771590383.594433546,28.753453614,77.115576244,28.753455900,77.115571000,0.5709
1771590383.627807379,28.753453624,77.115576268,28.753455900,77.115571000,0.5725
1771590383.661181450,28.753453741,77.115576239,28.753455900,77.115571000,0.5644
1771590383.694555283,28.753453777,77.115576200,28.753455900,77.115571000,0.5592
1771590383.727929115,28.753453663,77.115575821,28.753455900,77.115571000,0.5318
1771590383.761302948,28.753453448,77.115575810,28.753455900,77.115571000,0.5424
1771590383.794677019,28.753453552,77.115575457,28.753455900,77.115571000,0.5069
1771590383.828051090,28.753453511,77.115574067,28.753455600,77.115570700,0.4021
1771590383.861424923,28.753453501,77.115573908,28.753455600,77.115570700,0.3902
1771590383.894798756,28.753453648,77.115573745,28.753455600,77.115570700,0.3677
1771590383.928172827,28.753453462,77.115573642,28.753455600,77.115570700,0.3725
1771590383.961546659,28.753453621,77.115572926,28.753455600,77.115570700,0.3090
1771590383.994920731,28.753453570,77.115573162,28.753455600,77.115570700,0.3295
1771590384.028294563,28.753453333,77.115572863,28.753455600,77.115570700,0.3286
1771590384.061668396,28.753453291,77.115572765,28.753455600,77.115570700,0.3263
1771590385.196375847,28.753451085,77.115566824,28.753455600,77.115570700,0.6283
1771590385.229749203,28.753451491,77.115567029,28.753455600,77.115570700,0.5804
1771590385.263123035,28.753451596,77.115567220,28.753455600,77.115570700,0.5598
1771590385.296496630,28.753451750,77.115567304,28.753455600,77.115570700,0.5411
1771590385.329870224,28.753451537,77.115564934,28.753454000,77.115569900,0.5562
1771590385.363243818,28.753451671,77.115565034,28.753454000,77.115569900,0.5404
1771590385.396617651,28.753451756,77.115565008,28.753454000,77.115569900,0.5383
1771590385.429991245,28.753451704,77.115564985,28.753454000,77.115569900,0.5429
1771590385.463365078,28.753451677,77.115564860,28.753454000,77.115569900,0.5551
1771590385.496738672,28.753451611,77.115564822,28.753454000,77.115569900,0.5618
1771590385.530112505,28.753451696,77.115564646,28.753454000,77.115569900,0.5726
1771590385.563486099,28.753451759,77.115564598,28.753454000,77.115569900,0.5738
1771590385.596859932,28.753451328,77.115564514,28.753453600,77.115570100,0.6003
1771590385.630233526,28.753451226,77.115564057,28.753453600,77.115570100,0.6455
1771590385.663608313,28.753451197,77.115564061,28.753453600,77.115570100,0.6465
1771590385.696982145,28.753451267,77.115563847,28.753453600,77.115570100,0.6624
1771590385.730355740,28.753451212,77.115563557,28.753453600,77.115570100,0.6909
1771590385.763729572,28.753450973,77.115563544,28.753453600,77.115570100,0.7027
1771590385.797103167,28.753451055,77.115563234,28.753453600,77.115570100,0.7267
1771590385.830476999,28.753451928,77.115563405,28.753453300,77.115570900,0.7464
1771590385.863850832,28.753451999,77.115563517,28.753453300,77.115570900,0.7341
1771590385.897224665,28.753451959,77.115563285,28.753453300,77.115570900,0.7572
1771590385.930598259,28.753451952,77.115563545,28.753453300,77.115570900,0.7325
1771590385.963971853,28.753452196,77.115563364,28.753453300,77.115570900,0.7449
1771590385.997345686,28.753452507,77.115563408,28.753453300,77.115570900,0.7356
1771590386.030719519,28.753452601,77.115563560,28.753453300,77.115570900,0.7198
1771590386.064093351,28.753452611,77.115563381,28.753453300,77.115570900,0.7370
1771590386.097466946,28.753452096,77.115563951,28.753453100,77.115571900,0.7829
1771590386.130840778,28.753452393,77.115563993,28.753453100,77.115571900,0.7749
1771590386.164214611,28.753452470,77.115564103,28.753453100,77.115571900,0.7633
1771590386.197588444,28.753452642,77.115564441,28.753453100,77.115571900,0.7290
1771590386.230961800,28.753452900,77.115564715,28.753453100,77.115571900,0.7008
1771590386.264335632,28.753453169,77.115565006,28.753453100,77.115571900,0.6721
1771590386.297709465,28.753453398,77.115565336,28.753453100,77.115571900,0.6408
1771590386.331083298,28.753451605,77.115567138,28.753452800,77.115572600,0.5488
1771590386.364457846,28.753451808,77.115567303,28.753452800,77.115572600,0.5280
1771590386.397831202,28.753451918,77.115567341,28.753452800,77.115572600,0.5219
1771590386.431204796,28.753451973,77.115567209,28.753452800,77.115572600,0.5335
1771590386.464578390,28.753451996,77.115567238,28.753452800,77.115572600,0.5303
1771590386.497951984,28.753451963,77.115567093,28.753452800,77.115572600,0.5449
1771590386.531325340,28.753452021,77.115566740,28.753452800,77.115572600,0.5778
1771590386.564698935,28.753452011,77.115566492,28.753452800,77.115572600,0.6019
